vin	V(in)	V(out)
5.427999999999565e-001	5.428000e-001	1.785965e+000
5.428999999999565e-001	5.429000e-001	1.785940e+000
5.429999999999565e-001	5.430000e-001	1.785916e+000
5.430999999999565e-001	5.431000e-001	1.785891e+000
5.431999999999565e-001	5.432000e-001	1.785867e+000
5.432999999999565e-001	5.433000e-001	1.785842e+000
5.433999999999565e-001	5.434000e-001	1.785817e+000
5.434999999999565e-001	5.435000e-001	1.785793e+000
5.435999999999565e-001	5.436000e-001	1.785768e+000
5.436999999999564e-001	5.437000e-001	1.785743e+000
5.437999999999564e-001	5.438000e-001	1.785718e+000
5.438999999999564e-001	5.439000e-001	1.785693e+000
5.439999999999564e-001	5.440000e-001	1.785668e+000
5.440999999999564e-001	5.441000e-001	1.785643e+000
5.441999999999564e-001	5.442000e-001	1.785619e+000
5.442999999999564e-001	5.443000e-001	1.785594e+000
5.443999999999564e-001	5.444000e-001	1.785568e+000
5.444999999999564e-001	5.445000e-001	1.785543e+000
5.445999999999563e-001	5.446000e-001	1.785518e+000
5.446999999999563e-001	5.447000e-001	1.785493e+000
5.447999999999563e-001	5.448000e-001	1.785468e+000
5.448999999999563e-001	5.449000e-001	1.785443e+000
5.449999999999563e-001	5.450000e-001	1.785418e+000
5.450999999999563e-001	5.451000e-001	1.785392e+000
5.451999999999563e-001	5.452000e-001	1.785367e+000
5.452999999999563e-001	5.453000e-001	1.785342e+000
5.453999999999563e-001	5.454000e-001	1.785316e+000
5.454999999999562e-001	5.455000e-001	1.785291e+000
5.455999999999562e-001	5.456000e-001	1.785266e+000
5.456999999999562e-001	5.457000e-001	1.785240e+000
5.457999999999562e-001	5.458000e-001	1.785215e+000
5.458999999999562e-001	5.459000e-001	1.785189e+000
5.459999999999562e-001	5.460000e-001	1.785164e+000
5.460999999999562e-001	5.461000e-001	1.785138e+000
5.461999999999562e-001	5.462000e-001	1.785112e+000
5.462999999999562e-001	5.463000e-001	1.785087e+000
5.463999999999561e-001	5.464000e-001	1.785061e+000
5.464999999999561e-001	5.465000e-001	1.785035e+000
5.465999999999561e-001	5.466000e-001	1.785009e+000
5.466999999999561e-001	5.467000e-001	1.784984e+000
5.467999999999561e-001	5.468000e-001	1.784958e+000
5.468999999999561e-001	5.469000e-001	1.784932e+000
5.469999999999561e-001	5.470000e-001	1.784906e+000
5.470999999999561e-001	5.471000e-001	1.784880e+000
5.471999999999561e-001	5.472000e-001	1.784854e+000
5.472999999999560e-001	5.473000e-001	1.784828e+000
5.473999999999560e-001	5.474000e-001	1.784802e+000
5.474999999999560e-001	5.475000e-001	1.784776e+000
5.475999999999560e-001	5.476000e-001	1.784750e+000
5.476999999999560e-001	5.477000e-001	1.784724e+000
5.477999999999560e-001	5.478000e-001	1.784698e+000
5.478999999999560e-001	5.479000e-001	1.784671e+000
5.479999999999560e-001	5.480000e-001	1.784645e+000
5.480999999999560e-001	5.481000e-001	1.784619e+000
5.481999999999559e-001	5.482000e-001	1.784593e+000
5.482999999999559e-001	5.483000e-001	1.784566e+000
5.483999999999559e-001	5.484000e-001	1.784540e+000
5.484999999999559e-001	5.485000e-001	1.784513e+000
5.485999999999559e-001	5.486000e-001	1.784487e+000
5.486999999999559e-001	5.487000e-001	1.784461e+000
5.487999999999559e-001	5.488000e-001	1.784434e+000
5.488999999999559e-001	5.489000e-001	1.784407e+000
5.489999999999559e-001	5.490000e-001	1.784381e+000
5.490999999999559e-001	5.491000e-001	1.784354e+000
5.491999999999558e-001	5.492000e-001	1.784328e+000
5.492999999999558e-001	5.493000e-001	1.784301e+000
5.493999999999558e-001	5.494000e-001	1.784274e+000
5.494999999999558e-001	5.495000e-001	1.784248e+000
5.495999999999558e-001	5.496000e-001	1.784221e+000
5.496999999999558e-001	5.497000e-001	1.784194e+000
5.497999999999558e-001	5.498000e-001	1.784167e+000
5.498999999999558e-001	5.499000e-001	1.784140e+000
5.499999999999558e-001	5.500000e-001	1.784113e+000
5.500999999999557e-001	5.501000e-001	1.784086e+000
5.501999999999557e-001	5.502000e-001	1.784059e+000
5.502999999999557e-001	5.503000e-001	1.784032e+000
5.503999999999557e-001	5.504000e-001	1.784005e+000
5.504999999999557e-001	5.505000e-001	1.783978e+000
5.505999999999557e-001	5.506000e-001	1.783951e+000
5.506999999999557e-001	5.507000e-001	1.783924e+000
5.507999999999557e-001	5.508000e-001	1.783897e+000
5.508999999999557e-001	5.509000e-001	1.783869e+000
5.509999999999556e-001	5.510000e-001	1.783842e+000
5.510999999999556e-001	5.511000e-001	1.783815e+000
5.511999999999556e-001	5.512000e-001	1.783787e+000
5.512999999999556e-001	5.513000e-001	1.783760e+000
5.513999999999556e-001	5.514000e-001	1.783733e+000
5.514999999999556e-001	5.515000e-001	1.783705e+000
5.515999999999556e-001	5.516000e-001	1.783678e+000
5.516999999999556e-001	5.517000e-001	1.783650e+000
5.517999999999556e-001	5.518000e-001	1.783623e+000
5.518999999999555e-001	5.519000e-001	1.783595e+000
5.519999999999555e-001	5.520000e-001	1.783568e+000
5.520999999999555e-001	5.521000e-001	1.783540e+000
5.521999999999555e-001	5.522000e-001	1.783512e+000
5.522999999999555e-001	5.523000e-001	1.783484e+000
5.523999999999555e-001	5.524000e-001	1.783457e+000
5.524999999999555e-001	5.525000e-001	1.783429e+000
5.525999999999555e-001	5.526000e-001	1.783401e+000
5.526999999999555e-001	5.527000e-001	1.783373e+000
5.527999999999554e-001	5.528000e-001	1.783345e+000
5.528999999999554e-001	5.529000e-001	1.783317e+000
5.529999999999554e-001	5.530000e-001	1.783289e+000
5.530999999999554e-001	5.531000e-001	1.783261e+000
5.531999999999554e-001	5.532000e-001	1.783233e+000
5.532999999999554e-001	5.533000e-001	1.783205e+000
5.533999999999554e-001	5.534000e-001	1.783177e+000
5.534999999999554e-001	5.535000e-001	1.783149e+000
5.535999999999554e-001	5.536000e-001	1.783121e+000
5.536999999999553e-001	5.537000e-001	1.783093e+000
5.537999999999553e-001	5.538000e-001	1.783064e+000
5.538999999999553e-001	5.539000e-001	1.783036e+000
5.539999999999553e-001	5.540000e-001	1.783008e+000
5.540999999999553e-001	5.541000e-001	1.782979e+000
5.541999999999553e-001	5.542000e-001	1.782951e+000
5.542999999999553e-001	5.543000e-001	1.782923e+000
5.543999999999553e-001	5.544000e-001	1.782894e+000
5.544999999999553e-001	5.545000e-001	1.782866e+000
5.545999999999552e-001	5.546000e-001	1.782837e+000
5.546999999999552e-001	5.547000e-001	1.782809e+000
5.547999999999552e-001	5.548000e-001	1.782780e+000
5.548999999999552e-001	5.549000e-001	1.782751e+000
5.549999999999552e-001	5.550000e-001	1.782723e+000
5.550999999999552e-001	5.551000e-001	1.782694e+000
5.551999999999552e-001	5.552000e-001	1.782665e+000
5.552999999999552e-001	5.553000e-001	1.782636e+000
5.553999999999552e-001	5.554000e-001	1.782608e+000
5.554999999999551e-001	5.555000e-001	1.782579e+000
5.555999999999551e-001	5.556000e-001	1.782550e+000
5.556999999999551e-001	5.557000e-001	1.782521e+000
5.557999999999551e-001	5.558000e-001	1.782492e+000
5.558999999999551e-001	5.559000e-001	1.782463e+000
5.559999999999551e-001	5.560000e-001	1.782434e+000
5.560999999999551e-001	5.561000e-001	1.782405e+000
5.561999999999551e-001	5.562000e-001	1.782376e+000
5.562999999999551e-001	5.563000e-001	1.782347e+000
5.563999999999550e-001	5.564000e-001	1.782318e+000
5.564999999999550e-001	5.565000e-001	1.782288e+000
5.565999999999550e-001	5.566000e-001	1.782259e+000
5.566999999999550e-001	5.567000e-001	1.782230e+000
5.567999999999550e-001	5.568000e-001	1.782200e+000
5.568999999999550e-001	5.569000e-001	1.782171e+000
5.569999999999550e-001	5.570000e-001	1.782142e+000
5.570999999999550e-001	5.571000e-001	1.782112e+000
5.571999999999550e-001	5.572000e-001	1.782083e+000
5.572999999999549e-001	5.573000e-001	1.782053e+000
5.573999999999549e-001	5.574000e-001	1.782024e+000
5.574999999999549e-001	5.575000e-001	1.781994e+000
5.575999999999549e-001	5.576000e-001	1.781965e+000
5.576999999999549e-001	5.577000e-001	1.781935e+000
5.577999999999549e-001	5.578000e-001	1.781905e+000
5.578999999999549e-001	5.579000e-001	1.781876e+000
5.579999999999549e-001	5.580000e-001	1.781846e+000
5.580999999999549e-001	5.581000e-001	1.781816e+000
5.581999999999548e-001	5.582000e-001	1.781786e+000
5.582999999999548e-001	5.583000e-001	1.781756e+000
5.583999999999548e-001	5.584000e-001	1.781726e+000
5.584999999999548e-001	5.585000e-001	1.781697e+000
5.585999999999548e-001	5.586000e-001	1.781667e+000
5.586999999999548e-001	5.587000e-001	1.781637e+000
5.587999999999548e-001	5.588000e-001	1.781607e+000
5.588999999999548e-001	5.589000e-001	1.781577e+000
5.589999999999548e-001	5.590000e-001	1.781546e+000
5.590999999999547e-001	5.591000e-001	1.781516e+000
5.591999999999547e-001	5.592000e-001	1.781486e+000
5.592999999999547e-001	5.593000e-001	1.781456e+000
5.593999999999547e-001	5.594000e-001	1.781426e+000
5.594999999999547e-001	5.595000e-001	1.781395e+000
5.595999999999547e-001	5.596000e-001	1.781365e+000
5.596999999999547e-001	5.597000e-001	1.781335e+000
5.597999999999547e-001	5.598000e-001	1.781304e+000
5.598999999999547e-001	5.599000e-001	1.781274e+000
5.599999999999547e-001	5.600000e-001	1.781243e+000
5.600999999999546e-001	5.601000e-001	1.781213e+000
5.601999999999546e-001	5.602000e-001	1.781182e+000
5.602999999999546e-001	5.603000e-001	1.781152e+000
5.603999999999546e-001	5.604000e-001	1.781121e+000
5.604999999999546e-001	5.605000e-001	1.781090e+000
5.605999999999546e-001	5.606000e-001	1.781060e+000
5.606999999999546e-001	5.607000e-001	1.781029e+000
5.607999999999546e-001	5.608000e-001	1.780998e+000
5.608999999999546e-001	5.609000e-001	1.780967e+000
5.609999999999545e-001	5.610000e-001	1.780936e+000
5.610999999999545e-001	5.611000e-001	1.780905e+000
5.611999999999545e-001	5.612000e-001	1.780875e+000
5.612999999999545e-001	5.613000e-001	1.780844e+000
5.613999999999545e-001	5.614000e-001	1.780813e+000
5.614999999999545e-001	5.615000e-001	1.780782e+000
5.615999999999545e-001	5.616000e-001	1.780751e+000
5.616999999999545e-001	5.617000e-001	1.780720e+000
5.617999999999545e-001	5.618000e-001	1.780688e+000
5.618999999999544e-001	5.619000e-001	1.780657e+000
5.619999999999544e-001	5.620000e-001	1.780626e+000
5.620999999999544e-001	5.621000e-001	1.780595e+000
5.621999999999544e-001	5.622000e-001	1.780563e+000
5.622999999999544e-001	5.623000e-001	1.780532e+000
5.623999999999544e-001	5.624000e-001	1.780501e+000
5.624999999999544e-001	5.625000e-001	1.780469e+000
5.625999999999544e-001	5.626000e-001	1.780438e+000
5.626999999999544e-001	5.627000e-001	1.780406e+000
5.627999999999543e-001	5.628000e-001	1.780375e+000
5.628999999999543e-001	5.629000e-001	1.780343e+000
5.629999999999543e-001	5.630000e-001	1.780312e+000
5.630999999999543e-001	5.631000e-001	1.780280e+000
5.631999999999543e-001	5.632000e-001	1.780249e+000
5.632999999999543e-001	5.633000e-001	1.780217e+000
5.633999999999543e-001	5.634000e-001	1.780185e+000
5.634999999999543e-001	5.635000e-001	1.780153e+000
5.635999999999543e-001	5.636000e-001	1.780121e+000
5.636999999999542e-001	5.637000e-001	1.780090e+000
5.637999999999542e-001	5.638000e-001	1.780058e+000
5.638999999999542e-001	5.639000e-001	1.780026e+000
5.639999999999542e-001	5.640000e-001	1.779994e+000
5.640999999999542e-001	5.641000e-001	1.779962e+000
5.641999999999542e-001	5.642000e-001	1.779930e+000
5.642999999999542e-001	5.643000e-001	1.779898e+000
5.643999999999542e-001	5.644000e-001	1.779866e+000
5.644999999999542e-001	5.645000e-001	1.779833e+000
5.645999999999541e-001	5.646000e-001	1.779801e+000
5.646999999999541e-001	5.647000e-001	1.779769e+000
5.647999999999541e-001	5.648000e-001	1.779737e+000
5.648999999999541e-001	5.649000e-001	1.779705e+000
5.649999999999541e-001	5.650000e-001	1.779672e+000
5.650999999999541e-001	5.651000e-001	1.779640e+000
5.651999999999541e-001	5.652000e-001	1.779607e+000
5.652999999999541e-001	5.653000e-001	1.779575e+000
5.653999999999541e-001	5.654000e-001	1.779542e+000
5.654999999999540e-001	5.655000e-001	1.779510e+000
5.655999999999540e-001	5.656000e-001	1.779477e+000
5.656999999999540e-001	5.657000e-001	1.779445e+000
5.657999999999540e-001	5.658000e-001	1.779412e+000
5.658999999999540e-001	5.659000e-001	1.779379e+000
5.659999999999540e-001	5.660000e-001	1.779347e+000
5.660999999999540e-001	5.661000e-001	1.779314e+000
5.661999999999540e-001	5.662000e-001	1.779281e+000
5.662999999999540e-001	5.663000e-001	1.779248e+000
5.663999999999539e-001	5.664000e-001	1.779216e+000
5.664999999999539e-001	5.665000e-001	1.779183e+000
5.665999999999539e-001	5.666000e-001	1.779150e+000
5.666999999999539e-001	5.667000e-001	1.779117e+000
5.667999999999539e-001	5.668000e-001	1.779084e+000
5.668999999999539e-001	5.669000e-001	1.779051e+000
5.669999999999539e-001	5.670000e-001	1.779018e+000
5.670999999999539e-001	5.671000e-001	1.778984e+000
5.671999999999539e-001	5.672000e-001	1.778951e+000
5.672999999999538e-001	5.673000e-001	1.778918e+000
5.673999999999538e-001	5.674000e-001	1.778885e+000
5.674999999999538e-001	5.675000e-001	1.778852e+000
5.675999999999538e-001	5.676000e-001	1.778818e+000
5.676999999999538e-001	5.677000e-001	1.778785e+000
5.677999999999538e-001	5.678000e-001	1.778751e+000
5.678999999999538e-001	5.679000e-001	1.778718e+000
5.679999999999538e-001	5.680000e-001	1.778684e+000
5.680999999999538e-001	5.681000e-001	1.778651e+000
5.681999999999537e-001	5.682000e-001	1.778618e+000
5.682999999999537e-001	5.683000e-001	1.778584e+000
5.683999999999537e-001	5.684000e-001	1.778550e+000
5.684999999999537e-001	5.685000e-001	1.778517e+000
5.685999999999537e-001	5.686000e-001	1.778483e+000
5.686999999999537e-001	5.687000e-001	1.778449e+000
5.687999999999537e-001	5.688000e-001	1.778415e+000
5.688999999999537e-001	5.689000e-001	1.778381e+000
5.689999999999537e-001	5.690000e-001	1.778348e+000
5.690999999999536e-001	5.691000e-001	1.778314e+000
5.691999999999536e-001	5.692000e-001	1.778280e+000
5.692999999999536e-001	5.693000e-001	1.778246e+000
5.693999999999536e-001	5.694000e-001	1.778212e+000
5.694999999999536e-001	5.695000e-001	1.778178e+000
5.695999999999536e-001	5.696000e-001	1.778144e+000
5.696999999999536e-001	5.697000e-001	1.778110e+000
5.697999999999536e-001	5.698000e-001	1.778075e+000
5.698999999999536e-001	5.699000e-001	1.778041e+000
5.699999999999535e-001	5.700000e-001	1.778007e+000
5.700999999999535e-001	5.701000e-001	1.777973e+000
5.701999999999535e-001	5.702000e-001	1.777938e+000
5.702999999999535e-001	5.703000e-001	1.777904e+000
5.703999999999535e-001	5.704000e-001	1.777870e+000
5.704999999999535e-001	5.705000e-001	1.777835e+000
5.705999999999535e-001	5.706000e-001	1.777801e+000
5.706999999999535e-001	5.707000e-001	1.777766e+000
5.707999999999535e-001	5.708000e-001	1.777732e+000
5.708999999999534e-001	5.709000e-001	1.777697e+000
5.709999999999534e-001	5.710000e-001	1.777662e+000
5.710999999999534e-001	5.711000e-001	1.777628e+000
5.711999999999534e-001	5.712000e-001	1.777593e+000
5.712999999999534e-001	5.713000e-001	1.777558e+000
5.713999999999534e-001	5.714000e-001	1.777523e+000
5.714999999999534e-001	5.715000e-001	1.777489e+000
5.715999999999534e-001	5.716000e-001	1.777454e+000
5.716999999999534e-001	5.717000e-001	1.777419e+000
5.717999999999534e-001	5.718000e-001	1.777384e+000
5.718999999999533e-001	5.719000e-001	1.777349e+000
5.719999999999533e-001	5.720000e-001	1.777314e+000
5.720999999999533e-001	5.721000e-001	1.777279e+000
5.721999999999533e-001	5.722000e-001	1.777244e+000
5.722999999999533e-001	5.723000e-001	1.777209e+000
5.723999999999533e-001	5.724000e-001	1.777173e+000
5.724999999999533e-001	5.725000e-001	1.777138e+000
5.725999999999533e-001	5.726000e-001	1.777103e+000
5.726999999999533e-001	5.727000e-001	1.777068e+000
5.727999999999532e-001	5.728000e-001	1.777032e+000
5.728999999999532e-001	5.729000e-001	1.776997e+000
5.729999999999532e-001	5.730000e-001	1.776962e+000
5.730999999999532e-001	5.731000e-001	1.776926e+000
5.731999999999532e-001	5.732000e-001	1.776891e+000
5.732999999999532e-001	5.733000e-001	1.776855e+000
5.733999999999532e-001	5.734000e-001	1.776819e+000
5.734999999999532e-001	5.735000e-001	1.776784e+000
5.735999999999532e-001	5.736000e-001	1.776748e+000
5.736999999999531e-001	5.737000e-001	1.776713e+000
5.737999999999531e-001	5.738000e-001	1.776677e+000
5.738999999999531e-001	5.739000e-001	1.776641e+000
5.739999999999531e-001	5.740000e-001	1.776605e+000
5.740999999999531e-001	5.741000e-001	1.776569e+000
5.741999999999531e-001	5.742000e-001	1.776533e+000
5.742999999999531e-001	5.743000e-001	1.776497e+000
5.743999999999531e-001	5.744000e-001	1.776462e+000
5.744999999999531e-001	5.745000e-001	1.776426e+000
5.745999999999530e-001	5.746000e-001	1.776389e+000
5.746999999999530e-001	5.747000e-001	1.776353e+000
5.747999999999530e-001	5.748000e-001	1.776317e+000
5.748999999999530e-001	5.749000e-001	1.776281e+000
5.749999999999530e-001	5.750000e-001	1.776245e+000
5.750999999999530e-001	5.751000e-001	1.776209e+000
5.751999999999530e-001	5.752000e-001	1.776172e+000
5.752999999999530e-001	5.753000e-001	1.776136e+000
5.753999999999530e-001	5.754000e-001	1.776100e+000
5.754999999999529e-001	5.755000e-001	1.776063e+000
5.755999999999529e-001	5.756000e-001	1.776027e+000
5.756999999999529e-001	5.757000e-001	1.775990e+000
5.757999999999529e-001	5.758000e-001	1.775954e+000
5.758999999999529e-001	5.759000e-001	1.775917e+000
5.759999999999529e-001	5.760000e-001	1.775881e+000
5.760999999999529e-001	5.761000e-001	1.775844e+000
5.761999999999529e-001	5.762000e-001	1.775807e+000
5.762999999999529e-001	5.763000e-001	1.775771e+000
5.763999999999528e-001	5.764000e-001	1.775734e+000
5.764999999999528e-001	5.765000e-001	1.775697e+000
5.765999999999528e-001	5.766000e-001	1.775660e+000
5.766999999999528e-001	5.767000e-001	1.775623e+000
5.767999999999528e-001	5.768000e-001	1.775586e+000
5.768999999999528e-001	5.769000e-001	1.775550e+000
5.769999999999528e-001	5.770000e-001	1.775512e+000
5.770999999999528e-001	5.771000e-001	1.775475e+000
5.771999999999528e-001	5.772000e-001	1.775438e+000
5.772999999999527e-001	5.773000e-001	1.775401e+000
5.773999999999527e-001	5.774000e-001	1.775364e+000
5.774999999999527e-001	5.775000e-001	1.775327e+000
